"","FSCSKEY","FSCS_SEQ","STABR","LIBID","LIBNAME","ADDRESS","CITY","ZIP","LOCALE_ADD","LOCALE","LOCALE_ADD_DESCR","LOCALE_TOP_LEVEL_DESCR","LONGITUD","LATITUDE","PLS_YEAR","POPU_LSA","POPU_LSA_YEAR"
"4850","NJ0250",2,"NJ","NJ0250-002","WASH. TWSP. PUB. LIB.(LONG VALLEY)","37 E. SPRINGTOWN ROAD","LONG VALLEY",7853,NA,21,"Suburban Large","Suburban",-74.79144478,40.79800417,2020,18533,2020
"4851","NJ0251",2,"NJ","NJ0251-002","WHARTON PUBLIC LIBRARY","15 S. MAIN STREET","WHARTON",7885,NA,21,"Suburban Large","Suburban",-74.58326947,40.89835577,2020,6522,2020
"4852","NJ0253",2,"NJ","NJ0253-002","BEACH HAVEN PUBLIC LIBRARY","THIRD STREET & BEACH AVENUE","BEACH HAVEN",8008,NA,21,"Suburban Large","Suburban",-74.23737992,39.56456003,2020,1170,2020
"4853","NJ0258",2,"NJ","NJ0258-002","LOUIS BAY 2ND LIBRARY & COMM. CTR.","345 LAFAYETTE AVENUE","HAWTHORNE",7506,NA,21,"Suburban Large","Suburban",-74.15526641,40.94997906,2020,18791,2020
"4854","NJ0261",2,"NJ","NJ0261-002","PASSAIC PUBLIC LIBRARY","195 GREGORY AVENUE","PASSAIC",7055,NA,21,"Suburban Large","Suburban",-74.12777328,40.85758804,2020,69781,2020
"4855","NJ0261",5,"NJ","1607C","REID MEMORIAL BRANCH","80 THIRD ST.","PASSAIC",7055,NA,21,"Suburban Large","Suburban",-74.11562741,40.86413053,2020,69781,2020
"4856","NJ0261",7,"NJ","NJ0261-007","PASSAIC PUBLIC LIBRARY BOOKMOBILE","195 GREGORY AVENUE","PASSAIC",7055,NA,21,"Suburban Large","Suburban",-74.12777328,40.85758804,2020,69781,2020
"4857","NJ0262",10,"NJ","PATNORTH","PATERSON PUBLIC LIBRARY BOOKMOBILE","250 BROADWAY","PATERSON",7522,NA,21,"Suburban Large","Suburban",-74.18127993,40.92450886,2020,146199,2020
"4858","NJ0267",2,"NJ","NJ0267-002","WAYNE PUBLIC LIBRARY","475 VALLEY ROAD","WAYNE",7470,NA,21,"Suburban Large","Suburban",-74.23226621,40.92913089,2020,54717,2020
"4859","NJ0267",4,"NJ","1614B","PREAKNESS BRANCH","WAYNE CIVIC CTR/HAMBURG TPK.","WAYNE",7470,NA,21,"Suburban Large","Suburban",-74.23464,40.96022,2020,54717,2020
"4860","NJ0270",2,"NJ","NJ0270-002","ELMER PUBLIC LIBRARY","120 S. MAIN STREET","ELMER",8318,NA,23,"Suburban Small","Suburban",-75.16852697,39.59323226,2020,1395,2020
"4861","NJ0271",2,"NJ","NJ0271-002","PENNS GROVE-CARNEY`S PT. LIB.","S. BROAD STREET","PENNS GROVE",8069,NA,21,"Suburban Large","Suburban",-75.471475,39.725,2015,-3,2015
"4862","NJ0272",2,"NJ","NJ0272-002","PENNSVILLE PUBLIC LIBRARY","190 S. BROADWAY","PENNSVILLE",8070,NA,41,"Rural Fringe","Rural",-75.5182069,39.64532008,2020,13409,2020
"4863","NJ0274",2,"NJ","NJ0274-002","WOODSTOWN-PILESGROVE LIBRARY","14 SCHOOL LANE","WOODSTOWN",8098,NA,31,"Town Fringe","Town",-75.32118247,39.65179804,2020,7521,2020
"4864","NJ0276",2,"NJ","NJ0276-002","BEDMINSTER-FAR HILLS","2336 LAMINGTON ROAD","BEDMINSTER",7931,NA,41,"Rural Fringe","Rural",-74.65101947,40.67874131,2020,9084,2020
"4865","NJ0277",2,"NJ","NJ0277-002","BERNARDS TOWHSHIP LIBRARY","32 SOUTH MAPLE AVENUE","BASKING RIDGE",7920,NA,21,"Suburban Large","Suburban",-74.5479897,40.70575522,2020,26652,2020
"4866","NJ0278",2,"NJ","NJ0278-002","BERNARDSVILLE PUBLIC LIBRARY","1 ANDERSON HILL ROAD","BERNARDSVILLE",7924,NA,21,"Suburban Large","Suburban",-74.56936934,40.71943151,2020,7707,2020
"4867","NJ0280",2,"NJ","NJ0280-002","FRANKLIN TWP. PUB. LIB./SOMERSET","485 DEMOTT LANE","SOMERSET",8873,NA,21,"Suburban Large","Suburban",-74.5231274,40.49832198,2020,62300,2020
"4868","NJ0280",3,"NJ","HAMILTON_BR","HAMILTON STREET BRANCH","935 HAMILTON STREET","SOMERSET",8873,NA,21,"Suburban Large","Suburban",-74.483836,40.487447,2014,62300,2020
"4869","NJ0280",4,"NJ","NJ0280-004","FRANKLIN PARK","3391 RT. 27 S., SUITE 101","FRANKLIN PARK",8823,NA,21,"Suburban Large","Suburban",-74.56253825,40.42721486,2020,62300,2020
"4870","NJ0282",2,"NJ","NJ0282-002","RARITAN PUBLIC LIBRARY","54 E. SOMERSET STREET","RARITAN",8869,NA,21,"Suburban Large","Suburban",-74.62913893,40.56908703,2020,6881,2020
"4871","NJ0285",2,"NJ","NJ0285-002","SPARTA PUBLIC LIBRARY","22 WOODPORT ROAD","SPARTA",7871,NA,21,"Suburban Large","Suburban",-74.63770163,41.03468373,2020,19722,2020
"4872","NJ0286",2,"NJ","NJ0286-002","BERKELEY HEIGHTS FREE PUBLIC LIBRARY","290 PLAINFIELD AVENUE","BERKELEY HEIGHTS",7922,NA,21,"Suburban Large","Suburban",-74.43988963,40.67866988,2020,13183,2020
"4873","NJ0287",2,"NJ","NJ0287-002","CLARK PUBLIC LIBRARY","303 WESTFIELD AVENUE","CLARK",7066,NA,21,"Suburban Large","Suburban",-74.31007315,40.62206506,2020,14756,2020
"4874","NJ0288",2,"NJ","NJ0288-002","CRANFORD PUBLIC LIBRARY","224 WALNUT AVENUE","CRANFORD",7016,NA,21,"Suburban Large","Suburban",-74.30391078,40.65192396,2020,22625,2020
"4875","NJ0290",2,"NJ","NJ0290-002","FANWOOD MEMORIAL LIBRARY","14 TILLOTSON ROAD","FANWOOD",7023,NA,21,"Suburban Large","Suburban",-74.38539456,40.64252662,2020,7318,2020
"4876","NJ0291",2,"NJ","NJ0291-002","GARWOOD FREE PUBLIC LIBRARY","411 THIRD AVENUE","GARWOOD",7027,NA,21,"Suburban Large","Suburban",-74.32679714,40.65505383,2020,4226,2020
"4877","NJ0292",2,"NJ","NJ0292-002","HILLSIDE FREE PUBLIC LIBRARY","1409 LIBERTY AVE","HILLSIDE",7205,NA,21,"Suburban Large","Suburban",-74.22881581,40.70089978,2020,21404,2020
"4878","NJ0293",2,"NJ","NJ0293-002","KENILWORTH PUBLIC LIBRARY","548 BOULEVARD","KENILWORTH",7033,NA,21,"Suburban Large","Suburban",-74.29025263,40.67620671,2020,7914,2020
"4879","NJ0294",2,"NJ","NJ0294-002","LINDEN FREE PUBLIC LIBRARY","31 E. HENRY STREET","LINDEN",7036,NA,21,"Suburban Large","Suburban",-74.25784333,40.63451965,2020,40499,2020
"4880","NJ0296",2,"NJ","NJ0296-002","NEW PROVIDENCE MEMORIAL LIB.","377 ELKWOOD AVENUE","NEW PROVIDENCE",7974,NA,21,"Suburban Large","Suburban",-74.40471272,40.70826137,2020,12171,2020
"4881","NJ0298",2,"NJ","NJ0298-002","RAHWAY PUBLIC LIBRARY","2 CITY HALL PLAZA","RAHWAY",7065,NA,21,"Suburban Large","Suburban",-74.27351515,40.60457685,2020,27346,2020
"4882","NJ0299",2,"NJ","NJ0299-002","ROSELLE FREE PUBLIC LIBRARY","104 W. FOURTH AVENUE","ROSELLE",7203,NA,21,"Suburban Large","Suburban",-74.26320113,40.65631779,2020,21085,2020
"4883","NJ0300",2,"NJ","NJ0300-002","ROSELLE PARK VETERAN`S MEM. LIB.","404 CHESTNUT STREET","ROSELLE PARK",7204,NA,21,"Suburban Large","Suburban",-74.26493048,40.66569425,2020,13297,2020
"4884","NJ0301",2,"NJ","NJ0301-002","SCOTCH PLAINS PUBLIC LIBRARY","1927 BARTLE AVENUE","SCOTCH PLAINS",7076,NA,21,"Suburban Large","Suburban",-74.39725215,40.65136086,2020,23510,2020
"4885","NJ0302",2,"NJ","NJ0302-002","SPRINGFIELD FREE PUB. LIB.","66 MOUNTAIN AVENUE","SPRINGFIELD",7081,NA,21,"Suburban Large","Suburban",-74.313033,40.70909749,2020,15817,2020
"4886","NJ0303",2,"NJ","NJ0303-002","SUMMIT FREE PUBLIC LIBRARY","75 MAPLE STREET","SUMMIT",7901,NA,21,"Suburban Large","Suburban",-74.35986845,40.71501941,2020,21457,2020
"4887","NJ0304",2,"NJ","NJ0304-002","UNION FREE PUBLIC LIBRARY","1980 MORRIS AVENUE","UNION",7083,NA,21,"Suburban Large","Suburban",-74.26905047,40.69616991,2020,56642,2020
"4888","NJ0304",3,"NJ","2019A","VAUXHALL BRANCH LIBRARY","123 HILTON AVENUE","VAUXHALL",7088,NA,21,"Suburban Large","Suburban",-74.28087529,40.71591099,2020,56642,2020
"4889","NJ0305",2,"NJ","NJ0305-002","WESTFIELD MEMORIAL LIBRARY","550 E. BROAD STREET","WESTFIELD",7090,NA,21,"Suburban Large","Suburban",-74.34269133,40.65684979,2020,30316,2020
"4890","NJ0306",2,"NJ","2100","WARREN COUNTY PUBLIC LIBRARY","COURT HOUSE ANNEX","BELVIDERE",7823,NA,31,"Town Fringe","Town",-75.075625,40.82765,2020,72507,2020
"4891","NJ0306",3,"NJ","2100A","WARREN COUNTY BOOKMOBILE","COURT HOUSE ANNEX","BELVIDERE",7823,NA,31,"Town Fringe","Town",-75.075625,40.82765,2020,72507,2020
"4892","NJ0306",4,"NJ","2100B","FRANKLIN BRANCH","1502 ROUTE 57 WEST","WASHINGTON",7882,NA,41,"Rural Fringe","Rural",-75.02320552,40.7449705,2020,72507,2020
"4893","NJ0306",5,"NJ","2100D","CATHERINE DICKSON HOFMAN BRANCH LIBRARY","4 LAMBERT ROAD","BLAIRSTOWN",7825,NA,42,"Rural Distant","Rural",-74.99369246,40.98224324,2020,72507,2020
"4894","NJ0306",6,"NJ","2100E","NORTHEASTERN BRANCH","40 US HIGHWAY 46","HACKETTSTOWN",7840,NA,21,"Suburban Large","Suburban",-74.84646398,40.85884529,2020,72507,2020
"4895","NJ0307",2,"NJ","NJ0307-002","W.H. WALTERS FREE PUBLIC LIBRARY","1001 EAST BLVD","ALPHA",8865,NA,21,"Suburban Large","Suburban",-75.16066818,40.66341693,2020,2369,2020
"4896","NJ0308",2,"NJ","NJ0308-002","BELVIDERE FREE PUBLIC LIBRARY","301 SECOND STREET","BELVIDERE",7823,NA,31,"Town Fringe","Town",-75.078573,40.827192,2017,-3,2017
"4897","NJ0310",2,"NJ","NJ0310-002","HACKETTSTOWN FREE PUBLIC LIBRARY","110 CHURCH STREET","HACKETTSTOWN",7840,NA,21,"Suburban Large","Suburban",-74.82839068,40.85182493,2020,9724,2020
"4898","NJ0311",2,"NJ","NJ0311-002","OXFORD PUBLIC LIBRARY","42 WASHINGTON AVENUE","OXFORD",7863,NA,31,"Town Fringe","Town",-74.99716726,40.80298635,2020,2514,2020
"4899","NJ0313",2,"NJ","NJ0313-002","WASHINGTON PUBLIC LIBRARY","20 W. CARLTON AVENUE","WASHINGTON",7882,NA,31,"Town Fringe","Town",-74.98482451,40.7630215,2020,6461,2020
"4900","NJ0314",2,"NJ","1343","SEA GIRT PUBLIC LIBRARY","RAILROAD STATION AT THE PLAZA","SEA GIRT",8750,NA,21,"Suburban Large","Suburban",-74.04193863,40.13128636,2020,1828,2020
"4901","NJ0315",1,"NJ","0500A","AVALON FREE PUBLIC LIBRARY","235 32ND STREET","AVALON",8202,NA,22,"Suburban Midsize","Suburban",-74.72523695,39.09527324,2020,1334,2020
"4902","NJ0315",2,"NJ","NJ0315-002","AVALON MUSEUM AND HISTORICAL SOCIETY","215 39TH STREET","AVALON",8202,NA,22,"Suburban Midsize","Suburban",-74.72830917,39.09039635,2020,1334,2020
"4903","NJ9006",1,"NJ","NJ9006-001","RIVERDALE PUBLIC LIBRARY","93 NEWARK POMPTON TPKE","RIVERDALE",7457,NA,21,"Suburban Large","Suburban",-74.30255173,40.98882743,2020,3559,2020
"4904","NJ9009",1,"NJ","NJ9009-001","BASS RIVER COMMUNITY LIBRARY","11 NORTH MAPLE AVENUE","NEW GRETNA",8224,NA,41,"Rural Fringe","Rural",-74.45142582,39.5944315,2020,1443,2020
"4905","NJ9010",1,"NJ","NJ9010-001","SEA BRIGHT LIBRARY","1097 OCEAN AVENUE","SEA BRIGHT",7760,NA,21,"Suburban Large","Suburban",-73.97407635,40.36269709,2020,1412,2020
"4906","NJ9011",1,"NJ","NJ9011-001","HARDING TOWNSHIP LIBRARY","19 BLUE MILL RD","NEW VERNON",7976,NA,41,"Rural Fringe","Rural",-74.49673846,40.74586517,2020,3838,2020
"4907","NM0001",2,"NM","NM0001-002","ALAMOGORDO PUBLIC LIBRARY","920 OREGON AVENUE","ALAMOGORDO",88310,NA,33,"Town Remote","Town",-105.9445536,32.89944052,2020,30403,2020
"4908","NM0002",2,"NM","NM0002-002","ALBUQUERQUE/BERNALILLO COUNTY MAIN LIBRARY","501 COPPER AVE. NW","ALBUQUERQUE",87102,NA,11,"City Large","City",-106.6529929,35.0857839,2020,662564,2020
"4909","NM0002",3,"NM","NM0002-003","ERNA FERGUSSON LIBRARY","3700 SAN MATEO NE","ALBUQUERQUE",87110,NA,11,"City Large","City",-106.583059,35.12528802,2020,662564,2020
"4910","NM0002",7,"NM","NM0002-007","LOMAS TRAMWAY LIBRARY","908 EASTRIDGE NE","ALBUQUERQUE",87123,NA,11,"City Large","City",-106.4983016,35.08578696,2020,662564,2020
"4911","NM0002",14,"NM","NM0002-014","BOOK VAN","501 COPPER AVE. NW","ALBUQUERQUE",87102,NA,11,"City Large","City",-106.6529929,35.0857839,2020,662564,2020
"4912","NM0002",18,"NM","NM0002-018","SOUTH BROADWAY/FRANCES PARRISH LIBRARY","1025 BROADWAY SE","ALBUQUERQUE",87102,NA,11,"City Large","City",-106.6457104,35.07284719,2020,662564,2020
"4913","NM0002",20,"NM","NM0002-020","CHERRY HILLS LIBRARY","6901 BARSTOW NE","ALBUQUERQUE",87111,NA,11,"City Large","City",-106.555984,35.158706,2020,662564,2020
"4914","NM0004",2,"NM","NM0004-002","AZTEC PUBLIC LIBRARY","319 S. ASH","AZTEC",87410,NA,31,"Town Fringe","Town",-107.9988189,36.82005159,2020,6763,2020
"4915","NM0005",3,"NM","NM0005-003","BELEN HARVEY HOUSE MUSEUM","104 N 1ST STREET","BELEN",87002,NA,23,"Suburban Small","Suburban",-106.767757,34.66000401,2020,7269,2020
"4916","NM0007",2,"NM","NM0007-002","CARLSBAD PUBLIC LIBRARY","101 S. HALAGUENO","CARLSBAD",88220,NA,33,"Town Remote","Town",-104.2303327,32.41973603,2020,26138,2020
"4917","NM0010",2,"NM","NM0010-002","CLOVIS CARVER PUBLIC LIBRARY","701 MAIN ST","CLOVIS",88101,NA,33,"Town Remote","Town",-103.2053126,34.40524,2020,37775,2020
"4918","NM0012",2,"NM","NM0012-002","ESPANOLA PUBLIC LIBRARY","313 NORTH PASEO DE ONATE","ESPANOLA",87532,NA,32,"Town Distant","Town",-106.0831046,35.9949106,2020,10224,2020
"4919","NM0013",2,"NM","NM0013-002","EUNICE PUBLIC LIBRARY","1003 AVENUE N.","EUNICE",88231,NA,33,"Town Remote","Town",-103.156112,32.44159247,2020,2922,2020
"4920","NM0015",2,"NM","NM0015-002","FORT SUMNER PUBLIC LIBRARY","235 W. SUMNER AVENUE","FORT SUMNER",88119,NA,43,"Rural Remote","Rural",-104.246933,34.47226949,2020,1031,2020
"4921","NM0016",2,"NM","NM0016-002","OCTAVIA FELLIN PUBLIC CHILDREN`S LIBRARY","200 W. AZTEC","GALLUP",87301,NA,33,"Town Remote","Town",-108.7423648,35.52622509,2020,21678,2020
"4922","NM0016",3,"NM","NM0016-003","OCTAVIA FELLIN PUBLIC LIBRARY","115 WEST HILL AVENUE","GALLUP",87301,NA,33,"Town Remote","Town",-108.7412462,35.52545022,2020,21678,2020
"4923","NM0019",2,"NM","NM0019-002","HOBBS PUBLIC LIBRARY","509 N. SHIPP","HOBBS",88240,NA,33,"Town Remote","Town",-103.1374927,32.70551945,2020,34122,2020
"4924","NM0020",2,"NM","NM0020-002","WOOLWORTH COMMUNITY LIBRARY","100 E UTAH ST","JAL",88252,NA,43,"Rural Remote","Rural",-103.193002,32.11266748,2020,2047,2020
"4925","NM0020",3,"NM","NM0020-003","WOOLWORTH COMMUNITY LIBRARY ANNEX","222 S 2ND ST","JAL",88252,NA,43,"Rural Remote","Rural",-103.1921469,32.11335798,2020,2047,2020
"4926","NM0021",2,"NM","NM0021-002","LAGUNA PUBLIC LIBRARY","29 RODEO DRIVE","LAGUNA",87026,NA,43,"Rural Remote","Rural",-107.371878,35.04164821,2020,5070,2020
"4927","NM0025",2,"NM","NM0025-002","MESA PUBLIC LIBRARY","2400 CENTRAL AVENUE","LOS ALAMOS",87544,NA,32,"Town Distant","Town",-106.3042119,35.88202828,2020,17950,2020
"4928","NM0025",3,"NM","NM0025-003","WHITE ROCK BRANCH LIBRARY","10 SHERWOOD BLVD.","LOS ALAMOS",87547,NA,32,"Town Distant","Town",-106.212045,35.82640916,2020,17950,2020
"4929","NM0026",3,"NM","NM0026-003","LOS LUNAS MUSEUM OF HERITAGE & ARTS","251 MAIN ST. SE","LOS LUNAS",87031,NA,23,"Suburban Small","Suburban",-106.7339089,34.80681224,2020,14835,2020
"4930","NM0027",2,"NM","NM0027-002","LOVINGTON PUBLIC LIBRARY","115 SOUTH MAIN ST.","LOVINGTON",88260,NA,33,"Town Remote","Town",-103.3485416,32.94791769,2020,11009,2020
"4931","NM0032",2,"NM","NM0032-002","RUIDOSO PUBLIC LIBRARY","107 KANSAS CITY ROAD","RUIDOSO",88345,NA,33,"Town Remote","Town",-105.66167,33.35075,2020,8029,2020
"4932","NM0033",2,"NM","NM0033-002","SANTA FE PUBLIC LIBRARY","145 WASHINGTON AVENUE","SANTA FE",87501,NA,13,"City Small","City",-105.9371756,35.68881083,2020,67947,2020
"4933","NM0033",3,"NM","NM0033-003","OLIVER LA FARGE LIBRARY","1730 LLANO STREET","SANTA FE",87505,NA,13,"City Small","City",-105.9712722,35.65455843,2020,67947,2020
"4934","NM0033",5,"NM","NM0033-005","SOUTHSIDE BRANCH","6599 JAGUAR DRIVE","SANTA FE",87507,NA,13,"City Small","City",-106.050296,35.62421527,2020,67947,2020
"4935","NM0039",2,"NM","NM0039-002","TRUTH OR CONSEQUENCES PUBLIC LIBRARY","325 LIBRARY LANE","TRUTH OR CONSEQUENCE",87901,NA,33,"Town Remote","Town",-107.2533224,33.133455,2020,6475,2020
"4936","NM0039",3,"NM","NM0039-003","TRUTH OR CONSEQUENCES PUBLIC LIBRARY DOWNTOWN BRANCH","401 FOCH STREET","TRUTH OR CONSEQUENCE",87901,NA,33,"Town Remote","Town",-107.2551315,33.13417732,2020,6475,2020
"4937","NM0040",2,"NM","NM0040-002","TUCUMCARI PUBLIC LIBRARY","602 S. SECOND ST.","TUCUMCARI",88401,NA,33,"Town Remote","Town",-103.7261272,35.17354821,2020,5363,2020
"4938","NM0041",2,"NM","NM0041-002","ZUNI PUBLIC LIBRARY","27 E. CHAVEZ CIRCLE","ZUNI",87327,NA,33,"Town Remote","Town",-108.8522971,35.0706381,2020,6302,2020
"4939","NM0043",3,"NM","NM0043-003","BAYARD PUBLIC LIBRARY","1112 CENTRAL AVE.","BAYARD",88023,NA,33,"Town Remote","Town",-108.1307127,32.76188162,2020,2328,2020
"4940","NM0044",2,"NM","NM0044-002","BOSQUE FARMS PUBLIC LIBRARY","1455 W. BOSQUE LOOP","BOSQUE FARMS",87068,NA,23,"Suburban Small","Suburban",-106.7060375,34.853695,2020,3904,2020
"4941","NM0047",2,"NM","NM0047-002","CORRALES COMMUNITY LIBRARY","84 WEST LA ENTRADA ROAD","CORRALES",87048,NA,21,"Suburban Large","Suburban",-106.6175845,35.22296724,2020,8329,2020
"4942","NM0050",3,"NM","NM0050-003","EAGLE NEST PUBLIC LIBRARY","74 N TOMBOY DR","EAGLE NEST",87718,NA,43,"Rural Remote","Rural",-105.2621711,36.55488187,2020,290,2020
"4943","NM0057",2,"NM","NM0057-002","MORIARTY COMMUNITY LIBRARY","202 SOUTH BROADWAY","MORIARTY",87035,NA,42,"Rural Distant","Rural",-106.0500461,35.00310519,2020,1910,2020
"4944","NM0058",3,"NM","NM0058-003","MOUNTAINAIR PUBLIC LIBRARY","109 N. ROOSEVELT","MOUNTAINAIR",87036,NA,43,"Rural Remote","Rural",-106.2432194,34.52084004,2020,928,2020
"4945","NM0060",2,"NM","NM0060-002","PUEBLO OF POJOAQUE PUBLIC LIBRARY","101 B LIGHTNING LOOP","POJOAQUE",87506,NA,32,"Town Distant","Town",-106.0058912,35.88977547,2020,1907,2020
"4946","NM0061",2,"NM","NM0061-002","RED RIVER PUBLIC LIBRARY","702 E. MAIN ST.","RED RIVER",87558,NA,43,"Rural Remote","Rural",-105.399909,36.70436515,2020,477,2020
"4947","NM0065",2,"NM","NM0065-002","TATUM COMMUNITY LIBRARY","323 E. BROADWAY","TATUM",88267,NA,43,"Rural Remote","Rural",-103.3142175,33.25693012,2020,798,2020
"4948","NM0074",2,"NM","NM0074-002","BLOOMFIELD PUBLIC LIBRARY","333 SOUTH FIRST STREET","BLOOMFIELD",87413,NA,31,"Town Fringe","Town",-107.9790347,36.70881351,2020,8112,2020
"4949","NM0077",2,"NM","NM0077-002","EMBUDO VALLEY LIBRARY & COMMUNITY CENTER","217A HWY 75 DIXON","DIXON",87527,NA,42,"Rural Distant","Rural",-105.886527,36.19701926,2020,926,2020
"4950","NM0083",2,"NM","NM0083-002","PUEBLO DE SAN ILDEFONSO LIBRARY","1B TUNYO PO","SANTA FE",87506,NA,41,"Rural Fringe","Rural",-106.1204644,35.89299668,2020,524,2020
"4951","NM0090",2,"NM","NM0090-002","PUEBLO OF ISLETA PUBLIC LIBRARY","950 MOONLIGHT DR.","ALBUQUERQUE",87105,NA,21,"Suburban Large","Suburban",-106.72166,34.89789,2020,4837,2020
"4952","NM0100",1,"NM","NM0100-001","CAPITAN PUBLIC LIBRARY","101 E. 2ND STREET","CAPITAN",88316,NA,43,"Rural Remote","Rural",-105.5728512,33.54468736,2020,1489,2020
"4953","NM0101",1,"NM","NM0101-001","IRENE S. SWEETKIND PUBLIC LIBRARY","6515 HOOCHANEETSA BLVD.","COCHITI LAKE",87083,NA,42,"Rural Distant","Rural",-106.3360403,35.64673095,2020,569,2020
"4954","NM0109",1,"NM","NM0109-001","MICHAEL NIVISON PUBLIC LIBRARY","90 SWALLOW PLACE","CLOUDCROFT",88317,NA,42,"Rural Distant","Rural",-105.7427952,32.95690807,2020,674,2020
"4955","NM0111",1,"NM","NM0111-001","VIRDEN PUBLIC LIBRARY","209 CHURCH STREET","VIRDEN",88045,NA,43,"Rural Remote","Rural",-109.001637,32.688032,2017,-3,2017
"4956","NM0113",1,"NM","NM0113-001","PUEBLO OF SANDIA LEARNING RESOURCE CENTER","236 SANDIA DAY SCHOOL ROAD","SANDIA PUEBLO",87004,NA,21,"Suburban Large","Suburban",-106.5726757,35.25857448,2020,872,2020
"4957","NM0114",1,"NM","NM0114-001","TRUCHAS COMMUNITY LIBRARY","60 COUNTY ROAD 75","TRUCHAS",87578,NA,42,"Rural Distant","Rural",-105.8080167,36.04275006,2020,560,2020
"4958","NM0116",1,"NM","NM0116-001","SUNLAND PARK COMMUNITY LIBRARY","984 MCNUTT RD","SUNLAND PARK",88063,NA,21,"Suburban Large","Suburban",-106.5561454,31.79577418,2020,14106,2020
"4959","NM0122",1,"NM","NM0122-001","RIO ABAJO COMMUNITY LIBRARY","28 SOUTH CALLE DE CENTRO","LA JOYA",87028,NA,42,"Rural Distant","Rural",-106.8465737,34.34214018,2020,82,2020
"4960","NM0127",1,"NM","NM0127-001","GILA VALLEY LIBRARY","411 HIGHWAY 211","GILA",88038,NA,43,"Rural Remote","Rural",-108.5775374,32.96367803,2020,314,2020
"4961","NM0129",2,"NM","NM0129-002","TAYTSUGEH OWEENGEH LIBRARY","INTERGENERATIONAL CENTER","SANTA FE",87506,NA,41,"Rural Fringe","Rural",-105.975812,35.81493363,2020,841,2020
"4962","NM0131",1,"NM","NM0131-001","VILLAGE OF CORONA PUBLIC LIBRARY","481 CORONA MAIN STREET","CORONA",88318,NA,43,"Rural Remote","Rural",-105.5948513,34.24856194,2020,172,2020
"4963","NM0132",1,"NM","NM0132-001","TALPA COMMUNITY CENTER LIBRARY","4 ARCHULETA RD","RANCHOS DE TAOS",87557,NA,33,"Town Remote","Town",-105.596397,36.34195986,2020,778,2020
"4964","NM0133",1,"NM","NM0133-001","P`OE TSAWA COMMUNITY LIBRARY","232 POPAY AVENUE","OHKAY OWINGEH",87566,NA,32,"Town Distant","Town",-106.0710018,36.05334235,2020,1143,2020
"4965","NV0003",2,"NV","NV0003-01","BOULDER CITY LIBRARY","701 ADAMS BOULEVARD","BOULDER CITY",89005,NA,31,"Town Fringe","Town",-114.8294885,35.96903344,2020,16188,2020
"4966","NV0004",2,"NV","NV0004-01","CHURCHILL COUNTY LIBRARY","553 S MAINE STREET","FALLON",89406,NA,33,"Town Remote","Town",-118.7770964,39.46961938,2020,25832,2020
"4967","NV0005",2,"NV","NV0005-01","PAHRUMP COMMUNITY LIBRARY","701 EAST STREET","PAHRUMP",89041,NA,33,"Town Remote","Town",-115.9917625,36.209719,2020,41069,2020
"4968","NV0006",2,"NV","NV0006-01","DOUGLAS COUNTY PUBLIC LIBRARY","1625 LIBRARY LANE","MINDEN",89423,NA,32,"Town Distant","Town",-119.7775328,38.95521541,2020,49537,2020
"4969","NV0006",3,"NV","NV0006-02","LAKE TAHOE BRANCH LIBRARY","233 WARRIOR WAY","ZEPHYR COVE",89448,NA,41,"Rural Fringe","Rural",-119.9442244,39.01158726,2020,49537,2020
"4970","NV0007",3,"NV","NV0007-02","AUSTIN BRANCH LIBRARY","88 MAIN STREET","AUSTIN",89310,NA,43,"Rural Remote","Rural",-117.0715185,39.49303134,2020,63180,2020
"4971","NV0007",5,"NV","NV0007-04","BEOWAWE BRANCH LIBRARY","STATE HIGHWAY 306","BEOWAWE",89821,NA,43,"Rural Remote","Rural",-116.477664,40.597742,2015,63180,2020
"4972","NV0012",5,"NV","NV0012-05","MALCOLM","2960 SUNRIDGE HTS. PKWY.","HENDERSON",89052,NA,11,"City Large","City",-115.117824,35.991627,2014,317660,2020
"4973","NV0012",13,"NV","NV0012-13","GALLERIA","1300 WEST SUNSET ROAD #1121","HENDERSON",89014,NA,11,"City Large","City",-115.041462,36.0638,2014,317660,2020
"4974","NV0013",3,"NV","NV0013-02","DENIO BRANCH LIBRARY","240 PUEBLO DRIVE","DENIO",89404,NA,43,"Rural Remote","Rural",-118.6351512,41.9847443,2020,17079,2020
"4975","NV0013",4,"NV","NV0013-03","MCDERMITT BRANCH LIBRARY","135 OREGON RD","MCDERMITT",89421,NA,43,"Rural Remote","Rural",-117.7186379,41.99627147,2020,17079,2020
"4976","NV0014",5,"NV","NV0014-04","LINCOLN COUNTY BOOKMOBILE","63 MAIN STREET","PIOCHE",89043,NA,43,"Rural Remote","Rural",-114.4480854,37.93848024,2020,5264,2020
"4977","NV0015",3,"NV","NV0015-02","DAYTON VALLEY BRANCH LIBRARY","321 OLD DAYTON VALLEY ROAD","DAYTON",89403,NA,31,"Town Fringe","Town",-119.5781186,39.23964,2020,56497,2020
"4978","NV0015",4,"NV","NV0015-03","FERNLEY BRANCH LIBRARY","575 SILVER LACE BLVD","FERNLEY",89408,NA,32,"Town Distant","Town",-119.241228,39.60561899,2020,56497,2020
