"","ros_entity_number","FSCSKEY","FSCS_SEQ","ros_entity_name","ros_entity_type","is_school_library_independent","ros_subtype","ros_status","ros_physical_address","ros_physical_city","ros_physical_state","ros_physical_zipcode","ros_physical_zipcode_ext","ros_physical_county","ros_latitude","ros_longitude","ros_congressional_district","ros_urban_rural_status","ros_number_of_full_time_students","ros_total_number_of_part_time_students","ros_peak_number_of_part_time_students","ros_number_of_nslp_students","billed_entity_number","organization_name","organization_entity_type_name","org_address1","org_city","org_state","org_zipcode","org_congressional_district","funding_year","application_number","funding_request_number","form_471_line_item_number","is_certified_in_window","form_471_status_name","form_471_frn_status_name","pending_reason","spin_name","spin_number","chosen_category_of_service","form_471_service_type_name","form_471_function_name","form_471_product_name","upload_speed","form_471_upload_speed_unit_name","download_speed","form_471_download_speed_unit_name","total_monthly_cost","monthly_recur_ineligible_cost","monthly_recurring_unit_eligible_costs","monthly_quantity","total_monthly_eligible_recurring_costs","months_of_service","total_eligible_recurring_costs","total_one_time_cost","one_time_ineligible_cost","one_time_eligible_costs","one_time_quantity","total_eligible_one_time_costs","pre_discount_extended_eligible_line_item_costs","dis_pct","post_discount_extended_eligible_line_item_costs","post_discount_applicant_share","ros_square_footage","qty_allocation","tribal_type","form_471_frn_fiber_type_name","form_471_frn_fiber_sub_type_name","ros_physical_address_2","original_allocation","count_ros","cat1_discount_by_ros_estimated","cat2_discount_by_ros","MOST_RECENT_PLS","form_471_purpose_name","form_version","connection_directly_school","connection_supports_service","download_speed_mbps","upload_speed_mbps","speed_tier","gigabit_binary","POPU_LSA","speed_benchmark","pop_category"
"541",17006008,"MN0013",6,"duluth public library main branch","library","No","main branch, public library","Active","520 W Superior St","Duluth","MN",55802,1514,"St Louis",46.781344,-92.104967,"Congressional District 8","Urban",NA,NA,NA,NA,133697,"Duluth Public Library","library system","520 W Superior St","Duluth","MN",55802,"Congressional District 8",2022,221026000,2299037459,2299037459.001,"In-Window","Committed","Funded","FCDL Issued","State of MN-Office of Enterprise Technology",143006466,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",500,"Mbps",500,"Mbps",1081.06,951.33,129.73,1,129.73,12,1556.76,0,0,0,0,0,1556.76,0.5,778.38,778.38,72195,NA,NA,NA,NA,NA,518.92,3,259.46,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",500,500,"served_not_gigabit","not_gigabit",87306,"benchmark not met","over50"
"542",64735,"MN0013",4,"west duluth branch library","library","No","public library","Active","5830 Grand Ave","Duluth","MN",55807,2456,"St Louis",46.7366823,-92.1714648,"Congressional District 8","Urban",NA,NA,NA,NA,133697,"Duluth Public Library","library system","520 W Superior St","Duluth","MN",55802,"Congressional District 8",2022,221026000,2299037459,2299037459.001,"In-Window","Committed","Funded","FCDL Issued","State of MN-Office of Enterprise Technology",143006466,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",500,"Mbps",500,"Mbps",1081.06,951.33,129.73,1,129.73,12,1556.76,0,0,0,0,0,1556.76,0.5,778.38,778.38,5471,NA,NA,NA,NA,NA,518.92,3,259.46,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","No",500,500,"served_not_gigabit","not_gigabit",87306,"benchmark not met","over50"
"543",123512,"NJ0174",2,"east brunswick public library","library","Yes","main branch, public library","Active","2 Jean Walling Civic Center Dr","East Brunswick","NJ",8816,3549,"Middlesex",40.415868,-74.418469,"Congressional District 12","Urban",NA,NA,NA,NA,123512,"East Brunswick Public Library","library","2 Jean Walling Civic Center Dr","East Brunswick","NJ",8816,"Congressional District 12",2022,221006090,2299006345,2299006345.001,"In-Window","Committed","Funded","FCDL Issued","Verizon New Jersey Inc",143001362,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps",600,0,600,1,600,12,7200,0,0,0,0,0,7200,0.4,2880,4320,34000,NA,NA,NA,NA,NA,7200,1,2880,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","Yes",1000,1000,"gigabit","gigabit",47512,"benchmark met","under50"
"544",134559,"ND0064",3,"morton mandan public library","library","Yes","main branch, public library","Active","609 W Main Street","Mandan","ND",58554,3102,"Morton",46.8253012,-100.8969729,"Congressional District (at Large)","Urban",NA,NA,NA,NA,154332,"Nd School Net","consortium","4201 Normandy Street","Bismarck","ND",58503,"Congressional District (at Large)",2022,221019301,2299027132,2299027132.002,"In-Window","Committed","Funded","FCDL Issued","DCN,LLC",143022264,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",100,"Gbps",100,"Gbps",10160,0,10160,2,20320,12,243840,0,0,0,0,0,243840,0.64,156057.6,87782.4,12000,NA,NA,NA,NA,NA,653.73,373,418.384986595174,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","Yes",1e+05,1e+05,"gigabit","gigabit",31364,"benchmark met","under50"
"545",134569,"ND0059",4,"mclean-mercer regional library","library","Yes","main branch, public library","Active","Po Box 505","Riverdale","ND",58565,505,"Mclean",47.4981369,-101.3739287,"Congressional District (at Large)","Rural",NA,NA,NA,NA,154332,"Nd School Net","consortium","4201 Normandy Street","Bismarck","ND",58503,"Congressional District (at Large)",2022,221019301,2299027132,2299027132.002,"In-Window","Committed","Funded","FCDL Issued","DCN,LLC",143022264,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",100,"Gbps",100,"Gbps",10160,0,10160,2,20320,12,243840,0,0,0,0,0,243840,0.64,156057.6,87782.4,4620,NA,NA,NA,NA,NA,653.73,373,418.384986595174,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","Yes",1e+05,1e+05,"gigabit","gigabit",7484,"benchmark met","under50"
"546",134629,"ND0062",2,"minot public library","library","Yes","public library","Active","516 2nd Ave Sw","Minot","ND",58701,3740,"Ward",48.234596,-101.300288,"Congressional District (at Large)","Urban",NA,NA,NA,NA,154332,"Nd School Net","consortium","4201 Normandy Street","Bismarck","ND",58503,"Congressional District (at Large)",2022,221019301,2299027132,2299027132.002,"In-Window","Committed","Funded","FCDL Issued","DCN,LLC",143022264,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",100,"Gbps",100,"Gbps",10160,0,10160,2,20320,12,243840,0,0,0,0,0,243840,0.64,156057.6,87782.4,38000,NA,NA,NA,NA,NA,653.73,373,418.384986595174,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","Yes",1e+05,1e+05,"gigabit","gigabit",47382,"benchmark met","under50"
"547",16063998,"ND0088",2,"washburn public library","library","Yes","main branch, public library","Active","705 Main Avenue","Washburn","ND",58577,NA,"Mclean",47.2888845,-101.0286595,"Congressional District (at Large)","Rural",NA,NA,NA,NA,154332,"Nd School Net","consortium","4201 Normandy Street","Bismarck","ND",58503,"Congressional District (at Large)",2022,221019301,2299027132,2299027132.002,"In-Window","Committed","Funded","FCDL Issued","DCN,LLC",143022264,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",100,"Gbps",100,"Gbps",10160,0,10160,2,20320,12,243840,0,0,0,0,0,243840,0.64,156057.6,87782.4,2000,NA,NA,NA,NA,NA,653.73,373,418.384986595174,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","Yes",1e+05,1e+05,"gigabit","gigabit",1264,"benchmark met","under50"
"548",16072926,"VI0002",10,"st thomas bookmobile","library","No","bookmobile, public library","Active","4607 Tutu Park Mall","St Thomas","VI",802,NA,"N/A",18.3424,-64.9301,"Delegate District (at Large)","Rural",NA,NA,NA,NA,210321,"Dpnr/Division Of Libraries, Archives & Museums","library system","4607 Tutu Park Mall","St. Thomas","VI",802,"Delegate District (at Large)",2022,221037563,2299055783,2299055783.003,"In-Window","Committed","Funded","FCDL Issued","Broadband VI, LLC",143030495,"Category1","Data Transmission and/or Internet Access","Wireless","Microwave",50,"Mbps",50,"Mbps",299,0,299,2,598,12,7176,0,0,0,0,0,7176,0.9,6458.4,717.6,160,1,NA,NA,NA,"Charles W Tumbull Regional Library",3588,2,3229.2,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",50,50,"underserved","not_gigabit",106405,"benchmark not met","over50"
"549",16072927,"VI0002",5,"st croix bookmobile","library","No","bookmobile, public library","Active","1122 King St","Christiansted","VI",820,NA,"N/A",17.746992,-64.703182,"Delegate District (at Large)","Urban",NA,NA,NA,NA,210321,"Dpnr/Division Of Libraries, Archives & Museums","library system","4607 Tutu Park Mall","St. Thomas","VI",802,"Delegate District (at Large)",2022,221037563,2299055783,2299055783.003,"In-Window","Committed","Funded","FCDL Issued","Broadband VI, LLC",143030495,"Category1","Data Transmission and/or Internet Access","Wireless","Microwave",50,"Mbps",50,"Mbps",299,0,299,2,598,12,7176,0,0,0,0,0,7176,0.9,6458.4,717.6,160,1,NA,NA,NA,"Florence Williams Public Library",3588,2,3229.2,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",50,50,"underserved","not_gigabit",106405,"benchmark not met","over50"
"550",17008128,"ND0018",7,"billings county resource center","library","No","public library","Active","350 Broadway","Medora","ND",58645,NA,NA,46.9137733,-103.523018,"Congressional District (at Large)","Rural",NA,NA,NA,NA,154332,"Nd School Net","consortium","4201 Normandy Street","Bismarck","ND",58503,"Congressional District (at Large)",2022,221019301,2299027132,2299027132.002,"In-Window","Committed","Funded","FCDL Issued","DCN,LLC",143022264,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",100,"Gbps",100,"Gbps",10160,0,10160,2,20320,12,243840,0,0,0,0,0,243840,0.64,156057.6,87782.4,5025,NA,NA,NA,NA,NA,653.73,373,418.384986595174,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","Yes",1e+05,1e+05,"gigabit","gigabit",33167,"benchmark met","under50"
"551",17011370,"ND0018",2,"dickinson public library","library","No","main branch, public library","Active","139 3rd St W","Dickinson","ND",58601,5147,"Stark",46.881676,-102.7872102,"Congressional District (at Large)","Urban",NA,NA,NA,NA,154332,"Nd School Net","consortium","4201 Normandy Street","Bismarck","ND",58503,"Congressional District (at Large)",2022,221019301,2299027132,2299027132.002,"In-Window","Committed","Funded","FCDL Issued","DCN,LLC",143022264,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",100,"Gbps",100,"Gbps",10160,0,10160,2,20320,12,243840,0,0,0,0,0,243840,0.64,156057.6,87782.4,0,NA,NA,NA,NA,NA,653.73,373,418.384986595174,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","Yes",1e+05,1e+05,"gigabit","gigabit",33167,"benchmark met","under50"
"552",66919,"ND0006",2,"beulah branch library","library","Yes","main branch, public library","Active","116 N Central","Beulah","ND",58523,NA,"Mercer",47.2636391,-101.7779416,"Congressional District (at Large)","Rural",NA,NA,NA,NA,154332,"Nd School Net","consortium","4201 Normandy Street","Bismarck","ND",58503,"Congressional District (at Large)",2022,221019301,2299027132,2299027132.002,"In-Window","Committed","Funded","FCDL Issued","DCN,LLC",143022264,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",100,"Gbps",100,"Gbps",10160,0,10160,2,20320,12,243840,0,0,0,0,0,243840,0.64,156057.6,87782.4,1800,NA,NA,NA,NA,NA,653.73,373,418.384986595174,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","Yes",1e+05,1e+05,"gigabit","gigabit",3139,"benchmark met","under50"
"553",66933,"ND0031",2,"garrison public library","library","Yes","main branch, public library","Active","32 S Main St","Garrison","ND",58540,NA,"Mclean",47.6510998,-101.4169477,"Congressional District (at Large)","Rural",NA,NA,NA,NA,154332,"Nd School Net","consortium","4201 Normandy Street","Bismarck","ND",58503,"Congressional District (at Large)",2022,221019301,2299027132,2299027132.002,"In-Window","Committed","Funded","FCDL Issued","DCN,LLC",143022264,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",100,"Gbps",100,"Gbps",10160,0,10160,2,20320,12,243840,0,0,0,0,0,243840,0.64,156057.6,87782.4,2000,NA,NA,NA,NA,NA,653.73,373,418.384986595174,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","Yes",1e+05,1e+05,"gigabit","gigabit",1462,"benchmark met","under50"
"554",66940,"ND0040",2,"hazen public library","library","Yes","main branch, public library","Active","Po Box 471","Hazen","ND",58545,471,"Mercer",47.294448,-101.622665,"Congressional District (at Large)","Rural",NA,NA,NA,NA,154332,"Nd School Net","consortium","4201 Normandy Street","Bismarck","ND",58503,"Congressional District (at Large)",2022,221019301,2299027132,2299027132.002,"In-Window","Committed","Funded","FCDL Issued","DCN,LLC",143022264,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",100,"Gbps",100,"Gbps",10160,0,10160,2,20320,12,243840,0,0,0,0,0,243840,0.64,156057.6,87782.4,5700,NA,NA,NA,NA,NA,653.73,373,418.384986595174,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","No","Yes",1e+05,1e+05,"gigabit","gigabit",2311,"benchmark met","under50"
"555",126091,"PA0359",2,"aston free library","library","Yes","public library","Active","3270 Concord Rd","Aston","PA",19014,1905,"Delaware",39.868124,-75.420871,"Congressional District 7","Urban",NA,NA,NA,NA,16044217,"Paiu Net","consortium","2895 West Pike Road","Indiana","PA",15701,"Congressional District 9",2022,221029608,2299047928,2299047928.001,"In-Window","Committed","Funded","FCDL Issued","Treasure Lake LP",143035537,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10000,"Mbps",10000,"Mbps",1400,0,1400,1,1400,12,16800,0,0,0,0,0,16800,0.62,10416,6384,0,1,NA,NA,NA,NA,118.31,142,73.3521126760563,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",10000,10000,"gigabit","gigabit",16592,"benchmark met","under50"
"556",126106,"PA0378",2,"ridley township public library","library","Yes","public library","Active","Macdade Blvd And Morton Ave","Folsom","PA",19033,NA,"Delaware",39.8862544,-75.3311183,"Congressional District 7","Urban",NA,NA,NA,NA,16044217,"Paiu Net","consortium","2895 West Pike Road","Indiana","PA",15701,"Congressional District 9",2022,221029608,2299047928,2299047928.001,"In-Window","Committed","Funded","FCDL Issued","Treasure Lake LP",143035537,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10000,"Mbps",10000,"Mbps",1400,0,1400,1,1400,12,16800,0,0,0,0,0,16800,0.62,10416,6384,0,1,NA,NA,NA,NA,118.31,142,73.3521126760563,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",10000,10000,"gigabit","gigabit",30768,"benchmark met","under50"
"557",126111,"PA0371",2,"middletown free library","library","Yes","main branch, public library","Active","21 N Pennell Rd","Lima","PA",19037,275,"Delaware",39.913693,-75.4393939,"Congressional District 7","Urban",NA,NA,NA,NA,16044217,"Paiu Net","consortium","2895 West Pike Road","Indiana","PA",15701,"Congressional District 9",2022,221029608,2299047928,2299047928.001,"In-Window","Committed","Funded","FCDL Issued","Treasure Lake LP",143035537,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10000,"Mbps",10000,"Mbps",1400,0,1400,1,1400,12,16800,0,0,0,0,0,16800,0.62,10416,6384,6076,1,NA,NA,NA,NA,118.31,142,73.3521126760563,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",10000,10000,"gigabit","gigabit",15807,"benchmark met","under50"
"558",126122,"PA0384",2,"yeadon public library","library","Yes","public library","Active","Longacre Blvd And Arbor Rd","Yeadon","PA",19050,NA,"Delaware",39.9360512,-75.2506406,"Congressional District 1","Urban",NA,NA,NA,NA,16044217,"Paiu Net","consortium","2895 West Pike Road","Indiana","PA",15701,"Congressional District 9",2022,221029608,2299047928,2299047928.001,"In-Window","Committed","Funded","FCDL Issued","Treasure Lake LP",143035537,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10000,"Mbps",10000,"Mbps",1400,0,1400,1,1400,12,16800,0,0,0,0,0,16800,0.62,10416,6384,0,1,NA,NA,NA,NA,118.31,142,73.3521126760563,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",10000,10000,"gigabit","gigabit",11443,"benchmark met","under50"
"559",126132,"PA0370",2,"media-upper providence free lib","library","Yes","new construction library, public library","Active","1 East Front St","Media","PA",19063,NA,"Delaware",39.919056,-75.38919,"Congressional District 7","Urban",NA,NA,NA,NA,16044217,"Paiu Net","consortium","2895 West Pike Road","Indiana","PA",15701,"Congressional District 9",2022,221029608,2299047928,2299047928.001,"In-Window","Committed","Funded","FCDL Issued","Treasure Lake LP",143035537,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10000,"Mbps",10000,"Mbps",1400,0,1400,1,1400,12,16800,0,0,0,0,0,16800,0.62,10416,6384,13000,1,NA,NA,NA,NA,118.31,142,73.3521126760563,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",10000,10000,"gigabit","gigabit",15469,"benchmark met","under50"
"560",126135,"PA0380",2,"springfield township library","library","Yes","public library","Active","70 Powell Rd","Springfield","PA",19064,2446,"Delaware",39.9307466,-75.3298458,"Congressional District 7","Urban",NA,NA,NA,NA,16044217,"Paiu Net","consortium","2895 West Pike Road","Indiana","PA",15701,"Congressional District 9",2022,221029608,2299047928,2299047928.001,"In-Window","Committed","Funded","FCDL Issued","Treasure Lake LP",143035537,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10000,"Mbps",10000,"Mbps",1400,0,1400,1,1400,12,16800,0,0,0,0,0,16800,0.62,10416,6384,0,1,NA,NA,NA,NA,118.31,142,73.3521126760563,NA,2020,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",10000,10000,"gigabit","gigabit",24211,"benchmark met","under50"
