"","ros_entity_number","FSCSKEY","FSCS_SEQ","ros_entity_name","ros_entity_type","is_school_library_independent","ros_subtype","ros_status","ros_physical_address","ros_physical_city","ros_physical_state","ros_physical_zipcode","ros_physical_zipcode_ext","ros_physical_county","ros_latitude","ros_longitude","ros_congressional_district","ros_urban_rural_status","ros_number_of_full_time_students","ros_total_number_of_part_time_students","ros_peak_number_of_part_time_students","ros_number_of_nslp_students","billed_entity_number","organization_name","organization_entity_type_name","org_address1","org_city","org_state","org_zipcode","org_congressional_district","funding_year","application_number","funding_request_number","form_471_line_item_number","is_certified_in_window","form_471_status_name","form_471_frn_status_name","pending_reason","spin_name","spin_number","chosen_category_of_service","form_471_service_type_name","form_471_function_name","form_471_product_name","upload_speed","form_471_upload_speed_unit_name","download_speed","form_471_download_speed_unit_name","total_monthly_cost","monthly_recur_ineligible_cost","monthly_recurring_unit_eligible_costs","monthly_quantity","total_monthly_eligible_recurring_costs","months_of_service","total_eligible_recurring_costs","total_one_time_cost","one_time_ineligible_cost","one_time_eligible_costs","one_time_quantity","total_eligible_one_time_costs","pre_discount_extended_eligible_line_item_costs","dis_pct","post_discount_extended_eligible_line_item_costs","post_discount_applicant_share","ros_square_footage","qty_allocation","tribal_type","form_471_frn_fiber_type_name","form_471_frn_fiber_sub_type_name","ros_physical_address_2","original_allocation","count_ros","cat1_discount_by_ros_estimated","cat2_discount_by_ros","MOST_RECENT_PLS","form_471_purpose_name","form_version","connection_directly_school","connection_supports_service","download_speed_mbps","upload_speed_mbps","speed_tier","gigabit_binary","POPU_LSA","LOCALE_ADD","LOCALE","LOCALE_ADD_DESCR","LOCALE_TOP_LEVEL_DESCR","speed_benchmark","pop_category"
"29",134559,"ND0064",3,"morton mandan public library","library","Yes","main branch, public library","Active","609 W Main Street","Mandan","ND",58554,3102,"Morton",46.8253012,-100.8969729,"Congressional District (at Large)","Urban",NA,NA,NA,NA,154332,"Nd School Net","consortium","4201 Normandy Street","Bismarck","ND",58503,"Congressional District (at Large)",2022,221019301,2299027132,2299027132.001,"In-Window","Committed","Funded","FCDL Issued","DCN,LLC",143022264,"Category1","Data Transmission and/or Internet Access","Fiber","Dark Fiber (No Special Construction)",100,"Gbps",100,"Gbps",241262.8,0,241262.8,1,241262.8,12,2895153.6,31875,0,31875,1,31875,2927028.6,0.64,1873298.304,1053730.3,12000,NA,NA,NA,NA,NA,7847.26,373,5022.24746380697,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",1e+05,1e+05,"gigabit","gigabit",31364,NA,23,"Suburban Small","Suburban","benchmark met","under50"
"30",134569,"ND0059",4,"mclean-mercer regional library","library","Yes","main branch, public library","Active","Po Box 505","Riverdale","ND",58565,505,"Mclean",47.4981369,-101.3739287,"Congressional District (at Large)","Rural",NA,NA,NA,NA,154332,"Nd School Net","consortium","4201 Normandy Street","Bismarck","ND",58503,"Congressional District (at Large)",2022,221019301,2299027132,2299027132.001,"In-Window","Committed","Funded","FCDL Issued","DCN,LLC",143022264,"Category1","Data Transmission and/or Internet Access","Fiber","Dark Fiber (No Special Construction)",100,"Gbps",100,"Gbps",241262.8,0,241262.8,1,241262.8,12,2895153.6,31875,0,31875,1,31875,2927028.6,0.64,1873298.304,1053730.3,4620,NA,NA,NA,NA,NA,7847.26,373,5022.24746380697,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",1e+05,1e+05,"gigabit","gigabit",7484,NA,43,"Rural Remote","Rural","benchmark met","under50"
"31",134629,"ND0062",2,"minot public library","library","Yes","public library","Active","516 2nd Ave Sw","Minot","ND",58701,3740,"Ward",48.234596,-101.300288,"Congressional District (at Large)","Urban",NA,NA,NA,NA,154332,"Nd School Net","consortium","4201 Normandy Street","Bismarck","ND",58503,"Congressional District (at Large)",2022,221019301,2299027132,2299027132.001,"In-Window","Committed","Funded","FCDL Issued","DCN,LLC",143022264,"Category1","Data Transmission and/or Internet Access","Fiber","Dark Fiber (No Special Construction)",100,"Gbps",100,"Gbps",241262.8,0,241262.8,1,241262.8,12,2895153.6,31875,0,31875,1,31875,2927028.6,0.64,1873298.304,1053730.3,38000,NA,NA,NA,NA,NA,7847.26,373,5022.24746380697,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",1e+05,1e+05,"gigabit","gigabit",47382,NA,33,"Town Remote","Town","benchmark met","under50"
"32",16063998,"ND0088",2,"washburn public library","library","Yes","main branch, public library","Active","705 Main Avenue","Washburn","ND",58577,NA,"Mclean",47.2888845,-101.0286595,"Congressional District (at Large)","Rural",NA,NA,NA,NA,154332,"Nd School Net","consortium","4201 Normandy Street","Bismarck","ND",58503,"Congressional District (at Large)",2022,221019301,2299027132,2299027132.001,"In-Window","Committed","Funded","FCDL Issued","DCN,LLC",143022264,"Category1","Data Transmission and/or Internet Access","Fiber","Dark Fiber (No Special Construction)",100,"Gbps",100,"Gbps",241262.8,0,241262.8,1,241262.8,12,2895153.6,31875,0,31875,1,31875,2927028.6,0.64,1873298.304,1053730.3,2000,NA,NA,NA,NA,NA,7847.26,373,5022.24746380697,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",1e+05,1e+05,"gigabit","gigabit",1264,NA,43,"Rural Remote","Rural","benchmark met","under50"
"33",17008128,"ND0018",7,"billings county resource center","library","No","public library","Active","350 Broadway","Medora","ND",58645,NA,NA,46.9137733,-103.523018,"Congressional District (at Large)","Rural",NA,NA,NA,NA,154332,"Nd School Net","consortium","4201 Normandy Street","Bismarck","ND",58503,"Congressional District (at Large)",2022,221019301,2299027132,2299027132.001,"In-Window","Committed","Funded","FCDL Issued","DCN,LLC",143022264,"Category1","Data Transmission and/or Internet Access","Fiber","Dark Fiber (No Special Construction)",100,"Gbps",100,"Gbps",241262.8,0,241262.8,1,241262.8,12,2895153.6,31875,0,31875,1,31875,2927028.6,0.64,1873298.304,1053730.3,5025,NA,NA,NA,NA,NA,7847.26,373,5022.24746380697,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",1e+05,1e+05,"gigabit","gigabit",33167,NA,43,"Rural Remote","Rural","benchmark met","under50"
"34",17011370,"ND0018",2,"dickinson public library","library","No","main branch, public library","Active","139 3rd St W","Dickinson","ND",58601,5147,"Stark",46.881676,-102.7872102,"Congressional District (at Large)","Urban",NA,NA,NA,NA,154332,"Nd School Net","consortium","4201 Normandy Street","Bismarck","ND",58503,"Congressional District (at Large)",2022,221019301,2299027132,2299027132.001,"In-Window","Committed","Funded","FCDL Issued","DCN,LLC",143022264,"Category1","Data Transmission and/or Internet Access","Fiber","Dark Fiber (No Special Construction)",100,"Gbps",100,"Gbps",241262.8,0,241262.8,1,241262.8,12,2895153.6,31875,0,31875,1,31875,2927028.6,0.64,1873298.304,1053730.3,0,NA,NA,NA,NA,NA,7847.26,373,5022.24746380697,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",1e+05,1e+05,"gigabit","gigabit",33167,NA,33,"Town Remote","Town","benchmark met","under50"
"35",66919,"ND0006",2,"beulah branch library","library","Yes","main branch, public library","Active","116 N Central","Beulah","ND",58523,NA,"Mercer",47.2636391,-101.7779416,"Congressional District (at Large)","Rural",NA,NA,NA,NA,154332,"Nd School Net","consortium","4201 Normandy Street","Bismarck","ND",58503,"Congressional District (at Large)",2022,221019301,2299027132,2299027132.001,"In-Window","Committed","Funded","FCDL Issued","DCN,LLC",143022264,"Category1","Data Transmission and/or Internet Access","Fiber","Dark Fiber (No Special Construction)",100,"Gbps",100,"Gbps",241262.8,0,241262.8,1,241262.8,12,2895153.6,31875,0,31875,1,31875,2927028.6,0.64,1873298.304,1053730.3,1800,NA,NA,NA,NA,NA,7847.26,373,5022.24746380697,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",1e+05,1e+05,"gigabit","gigabit",3139,NA,33,"Town Remote","Town","benchmark met","under50"
"36",66933,"ND0031",2,"garrison public library","library","Yes","main branch, public library","Active","32 S Main St","Garrison","ND",58540,NA,"Mclean",47.6510998,-101.4169477,"Congressional District (at Large)","Rural",NA,NA,NA,NA,154332,"Nd School Net","consortium","4201 Normandy Street","Bismarck","ND",58503,"Congressional District (at Large)",2022,221019301,2299027132,2299027132.001,"In-Window","Committed","Funded","FCDL Issued","DCN,LLC",143022264,"Category1","Data Transmission and/or Internet Access","Fiber","Dark Fiber (No Special Construction)",100,"Gbps",100,"Gbps",241262.8,0,241262.8,1,241262.8,12,2895153.6,31875,0,31875,1,31875,2927028.6,0.64,1873298.304,1053730.3,2000,NA,NA,NA,NA,NA,7847.26,373,5022.24746380697,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",1e+05,1e+05,"gigabit","gigabit",1462,NA,43,"Rural Remote","Rural","benchmark met","under50"
"37",66940,"ND0040",2,"hazen public library","library","Yes","main branch, public library","Active","Po Box 471","Hazen","ND",58545,471,"Mercer",47.294448,-101.622665,"Congressional District (at Large)","Rural",NA,NA,NA,NA,154332,"Nd School Net","consortium","4201 Normandy Street","Bismarck","ND",58503,"Congressional District (at Large)",2022,221019301,2299027132,2299027132.001,"In-Window","Committed","Funded","FCDL Issued","DCN,LLC",143022264,"Category1","Data Transmission and/or Internet Access","Fiber","Dark Fiber (No Special Construction)",100,"Gbps",100,"Gbps",241262.8,0,241262.8,1,241262.8,12,2895153.6,31875,0,31875,1,31875,2927028.6,0.64,1873298.304,1053730.3,5700,NA,NA,NA,NA,NA,7847.26,373,5022.24746380697,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",1e+05,1e+05,"gigabit","gigabit",2311,NA,42,"Rural Distant","Rural","benchmark met","under50"
"38",126091,"PA0359",2,"aston free library","library","Yes","public library","Active","3270 Concord Rd","Aston","PA",19014,1905,"Delaware",39.868124,-75.420871,"Congressional District 7","Urban",NA,NA,NA,NA,16044217,"Paiu Net","consortium","2895 West Pike Road","Indiana","PA",15701,"Congressional District 9",2022,221029608,2299047849,2299047849.001,"In-Window","Committed","Funded","FCDL Issued","Treasure Lake LP",143035537,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",1669.85,0,1669.85,1,1669.85,12,20038.2,0,0,0,0,0,20038.2,0.62,12423.684,7614.52,0,NA,NA,NA,NA,NA,134.48,149,83.3804295302013,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",20000,20000,"gigabit","gigabit",16592,NA,21,"Suburban Large","Suburban","benchmark met","under50"
"39",126106,"PA0378",2,"ridley township public library","library","Yes","public library","Active","Macdade Blvd And Morton Ave","Folsom","PA",19033,NA,"Delaware",39.8862544,-75.3311183,"Congressional District 7","Urban",NA,NA,NA,NA,16044217,"Paiu Net","consortium","2895 West Pike Road","Indiana","PA",15701,"Congressional District 9",2022,221029608,2299047849,2299047849.001,"In-Window","Committed","Funded","FCDL Issued","Treasure Lake LP",143035537,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",1669.85,0,1669.85,1,1669.85,12,20038.2,0,0,0,0,0,20038.2,0.62,12423.684,7614.52,0,NA,NA,NA,NA,NA,134.48,149,83.3804295302013,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",20000,20000,"gigabit","gigabit",30768,NA,21,"Suburban Large","Suburban","benchmark met","under50"
"40",126111,"PA0371",2,"middletown free library","library","Yes","main branch, public library","Active","21 N Pennell Rd","Lima","PA",19037,275,"Delaware",39.913693,-75.4393939,"Congressional District 7","Urban",NA,NA,NA,NA,16044217,"Paiu Net","consortium","2895 West Pike Road","Indiana","PA",15701,"Congressional District 9",2022,221029608,2299047849,2299047849.001,"In-Window","Committed","Funded","FCDL Issued","Treasure Lake LP",143035537,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",1669.85,0,1669.85,1,1669.85,12,20038.2,0,0,0,0,0,20038.2,0.62,12423.684,7614.52,6076,NA,NA,NA,NA,NA,134.48,149,83.3804295302013,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",20000,20000,"gigabit","gigabit",15807,NA,21,"Suburban Large","Suburban","benchmark met","under50"
"41",126122,"PA0384",2,"yeadon public library","library","Yes","public library","Active","Longacre Blvd And Arbor Rd","Yeadon","PA",19050,NA,"Delaware",39.9360512,-75.2506406,"Congressional District 1","Urban",NA,NA,NA,NA,16044217,"Paiu Net","consortium","2895 West Pike Road","Indiana","PA",15701,"Congressional District 9",2022,221029608,2299047849,2299047849.001,"In-Window","Committed","Funded","FCDL Issued","Treasure Lake LP",143035537,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",1669.85,0,1669.85,1,1669.85,12,20038.2,0,0,0,0,0,20038.2,0.62,12423.684,7614.52,0,NA,NA,NA,NA,NA,134.48,149,83.3804295302013,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",20000,20000,"gigabit","gigabit",11443,NA,21,"Suburban Large","Suburban","benchmark met","under50"
"42",126132,"PA0370",2,"media-upper providence free lib","library","Yes","new construction library, public library","Active","1 East Front St","Media","PA",19063,NA,"Delaware",39.919056,-75.38919,"Congressional District 7","Urban",NA,NA,NA,NA,16044217,"Paiu Net","consortium","2895 West Pike Road","Indiana","PA",15701,"Congressional District 9",2022,221029608,2299047849,2299047849.001,"In-Window","Committed","Funded","FCDL Issued","Treasure Lake LP",143035537,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",1669.85,0,1669.85,1,1669.85,12,20038.2,0,0,0,0,0,20038.2,0.62,12423.684,7614.52,13000,NA,NA,NA,NA,NA,134.48,149,83.3804295302013,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",20000,20000,"gigabit","gigabit",15469,NA,21,"Suburban Large","Suburban","benchmark met","under50"
"43",126135,"PA0380",2,"springfield township library","library","Yes","public library","Active","70 Powell Rd","Springfield","PA",19064,2446,"Delaware",39.9307466,-75.3298458,"Congressional District 7","Urban",NA,NA,NA,NA,16044217,"Paiu Net","consortium","2895 West Pike Road","Indiana","PA",15701,"Congressional District 9",2022,221029608,2299047849,2299047849.001,"In-Window","Committed","Funded","FCDL Issued","Treasure Lake LP",143035537,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",1669.85,0,1669.85,1,1669.85,12,20038.2,0,0,0,0,0,20038.2,0.62,12423.684,7614.52,0,NA,NA,NA,NA,NA,134.48,149,83.3804295302013,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",20000,20000,"gigabit","gigabit",24211,NA,21,"Suburban Large","Suburban","benchmark met","under50"
"44",126141,"PA0374",2,"norwood public library","library","Yes","public library","Active","513 Welcome Ave","Norwood","PA",19074,1425,"Delaware",39.891008,-75.30176,"Congressional District 7","Urban",NA,NA,NA,NA,16044217,"Paiu Net","consortium","2895 West Pike Road","Indiana","PA",15701,"Congressional District 9",2022,221029608,2299047849,2299047849.001,"In-Window","Committed","Funded","FCDL Issued","Treasure Lake LP",143035537,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",1669.85,0,1669.85,1,1669.85,12,20038.2,0,0,0,0,0,20038.2,0.62,12423.684,7614.52,0,NA,NA,NA,NA,NA,134.48,149,83.3804295302013,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",20000,20000,"gigabit","gigabit",5890,NA,21,"Suburban Large","Suburban","benchmark met","under50"
"45",126147,"PA0381",2,"swarthmore pub library assoc","library","Yes","public library","Active","121 Park Ave","Swarthmore","PA",19081,1536,"Delaware",39.9014261,-75.3487263,"Congressional District 1","Urban",NA,NA,NA,NA,16044217,"Paiu Net","consortium","2895 West Pike Road","Indiana","PA",15701,"Congressional District 9",2022,221029608,2299047849,2299047849.001,"In-Window","Committed","Funded","FCDL Issued","Treasure Lake LP",143035537,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",1669.85,0,1669.85,1,1669.85,12,20038.2,0,0,0,0,0,20038.2,0.62,12423.684,7614.52,0,NA,NA,NA,NA,NA,134.48,149,83.3804295302013,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",20000,20000,"gigabit","gigabit",6194,NA,21,"Suburban Large","Suburban","benchmark met","under50"
"46",126149,"PA0367",2,"haverford twp free library","library","Yes","main branch, public library","Active","1601 Darby Rd","Havertown","PA",19083,3705,"Delaware",39.981544,-75.3049114,"Congressional District 7","Urban",NA,NA,NA,NA,16044217,"Paiu Net","consortium","2895 West Pike Road","Indiana","PA",15701,"Congressional District 9",2022,221029608,2299047849,2299047849.001,"In-Window","Committed","Funded","FCDL Issued","Treasure Lake LP",143035537,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",1669.85,0,1669.85,1,1669.85,12,20038.2,0,0,0,0,0,20038.2,0.62,12423.684,7614.52,21000,NA,NA,NA,NA,NA,134.48,149,83.3804295302013,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",20000,20000,"gigabit","gigabit",48484,NA,21,"Suburban Large","Suburban","benchmark met","under50"
"47",126197,"PA0362",2,"rachel kohl community library","library","Yes","public library","Active","687 Smithbridge Road","Glen Mills","PA",19342,NA,"Delaware",39.8672103,-75.5133476,"Congressional District 7","Urban",NA,NA,NA,NA,16044217,"Paiu Net","consortium","2895 West Pike Road","Indiana","PA",15701,"Congressional District 9",2022,221029608,2299047849,2299047849.001,"In-Window","Committed","Funded","FCDL Issued","Treasure Lake LP",143035537,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",20,"Gbps",20,"Gbps",1669.85,0,1669.85,1,1669.85,12,20038.2,0,0,0,0,0,20038.2,0.62,12423.684,7614.52,0,NA,NA,NA,NA,NA,134.48,149,83.3804295302013,NA,2020,"Backbone circuit for consortium that provides connectivity between aggregation points or other non-user facilities","Current","No","Yes",20000,20000,"gigabit","gigabit",19762,NA,21,"Suburban Large","Suburban","benchmark met","under50"
