"","ros_entity_number","FSCSKEY","FSCS_SEQ","ros_entity_name","ros_entity_type","is_school_library_independent","ros_subtype","ros_status","ros_physical_address","ros_physical_city","ros_physical_state","ros_physical_zipcode","ros_physical_zipcode_ext","ros_physical_county","ros_latitude","ros_longitude","ros_congressional_district","ros_urban_rural_status","ros_number_of_full_time_students","ros_total_number_of_part_time_students","ros_peak_number_of_part_time_students","ros_number_of_nslp_students","billed_entity_number","organization_name","organization_entity_type_name","org_address1","org_city","org_state","org_zipcode","org_congressional_district","funding_year","application_number","funding_request_number","form_471_line_item_number","is_certified_in_window","form_471_status_name","form_471_frn_status_name","pending_reason","spin_name","spin_number","chosen_category_of_service","form_471_service_type_name","form_471_function_name","form_471_product_name","upload_speed","form_471_upload_speed_unit_name","download_speed","form_471_download_speed_unit_name","total_monthly_cost","monthly_recur_ineligible_cost","monthly_recurring_unit_eligible_costs","monthly_quantity","total_monthly_eligible_recurring_costs","months_of_service","total_eligible_recurring_costs","total_one_time_cost","one_time_ineligible_cost","one_time_eligible_costs","one_time_quantity","total_eligible_one_time_costs","pre_discount_extended_eligible_line_item_costs","dis_pct","post_discount_extended_eligible_line_item_costs","post_discount_applicant_share","original_allocation","qty_allocation","ros_square_footage","tribal_type","ros_physical_address_2","form_471_frn_fiber_type_name","form_471_frn_fiber_sub_type_name","count_ros","cat1_discount_by_ros_estimated","POPU_LSA","LOCALE","LOCALE_DESCR","LOCALE_TOP_LEVEL_DESCR","download_speed_mbps","upload_speed_mbps","fcc_speed_benchmark","pop_category","symmetrical_gig","form_471_purpose_name","form_version","connection_directly_school","connection_supports_service","how_many_rows_per_lib","how_many_rows_per_lib_2","how_many_rows_per_lib_3","function_rank","how_many_rows_per_lib_4"
"31",1743,"MA0035",19,"connolly branch library","library","No","public library","Active","433 Centre St","Jamaica Plain","MA",2130,"1831","Suffolk","42.320647","-71.111102","Congressional District 8","Urban","NA","NA","NA","NA",149096,"Mbln Consortium","consortium","700 Boylston St.","Boston","MA",2116,"Congressional District 7",2022,221037720,2299056212,2299056212.001,"In-Window","Committed","Funded","FCDL Issued","City of Boston - Dept of Innovation & Technology",143035737,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps","1700","0","1700","1","1700","12","20400","0","0","0","0","0","20400","0.9","18360","2040","755.56","1","9700","NA","NA","NA","NA",27,"680",694583,"11","City Large","City",10000,10000,"bandwidth target met","over50",TRUE,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",2,2,2,1,2
"32",1743,"MA0035",19,"connolly branch library","library","No","public library","Active","433 Centre St","Jamaica Plain","MA",2130,"1831","Suffolk","42.320647","-71.111102","Congressional District 8","Urban","NA","NA","NA","NA",149096,"Mbln Consortium","consortium","700 Boylston St.","Boston","MA",2116,"Congressional District 7",2022,221037720,2299056212,2299056212.002,"In-Window","Committed","Funded","FCDL Issued","City of Boston - Dept of Innovation & Technology",143035737,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps","1700","0","1700","1","1700","12","20400","0","0","0","0","0","20400","0.9","18360","2040","NA","1","9700","NA","NA","NA","NA",27,"680",694583,"11","City Large","City",10000,10000,"bandwidth target met","over50",TRUE,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",2,2,2,1,2
"33",1750,"MA0035",20,"jamaica plain branch library","library","No","public library","Active","12 Sedgwick St","Jamaica Plain","MA",2130,"2835","Suffolk","42.308627","-71.114877","Congressional District 8","Urban","NA","NA","NA","NA",149096,"Mbln Consortium","consortium","700 Boylston St.","Boston","MA",2116,"Congressional District 7",2022,221037720,2299056212,2299056212.001,"In-Window","Committed","Funded","FCDL Issued","City of Boston - Dept of Innovation & Technology",143035737,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps","1700","0","1700","1","1700","12","20400","0","0","0","0","0","20400","0.9","18360","2040","755.56","1","9600","NA","NA","NA","NA",27,"680",694583,"11","City Large","City",10000,10000,"bandwidth target met","over50",TRUE,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",2,2,2,1,2
"34",1750,"MA0035",20,"jamaica plain branch library","library","No","public library","Active","12 Sedgwick St","Jamaica Plain","MA",2130,"2835","Suffolk","42.308627","-71.114877","Congressional District 8","Urban","NA","NA","NA","NA",149096,"Mbln Consortium","consortium","700 Boylston St.","Boston","MA",2116,"Congressional District 7",2022,221037720,2299056212,2299056212.002,"In-Window","Committed","Funded","FCDL Issued","City of Boston - Dept of Innovation & Technology",143035737,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps","1700","0","1700","1","1700","12","20400","0","0","0","0","0","20400","0.9","18360","2040","NA","1","9600","NA","NA","NA","NA",27,"680",694583,"11","City Large","City",10000,10000,"bandwidth target met","over50",TRUE,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",2,2,2,1,2
"35",1761,"MA0035",27,"roslindale branch library","library","No","public library","Active","4238 Washington St","Roslindale","MA",2131,"2517","Suffolk","42.285784","-71.128266","Congressional District 7","Urban","NA","NA","NA","NA",149096,"Mbln Consortium","consortium","700 Boylston St.","Boston","MA",2116,"Congressional District 7",2022,221037720,2299056212,2299056212.001,"In-Window","Committed","Funded","FCDL Issued","City of Boston - Dept of Innovation & Technology",143035737,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps","1700","0","1700","1","1700","12","20400","0","0","0","0","0","20400","0.9","18360","2040","755.56","1","13900","NA","NA","NA","NA",27,"680",694583,"11","City Large","City",10000,10000,"bandwidth target met","over50",TRUE,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",2,2,2,1,2
"36",1761,"MA0035",27,"roslindale branch library","library","No","public library","Active","4238 Washington St","Roslindale","MA",2131,"2517","Suffolk","42.285784","-71.128266","Congressional District 7","Urban","NA","NA","NA","NA",149096,"Mbln Consortium","consortium","700 Boylston St.","Boston","MA",2116,"Congressional District 7",2022,221037720,2299056212,2299056212.002,"In-Window","Committed","Funded","FCDL Issued","City of Boston - Dept of Innovation & Technology",143035737,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps","1700","0","1700","1","1700","12","20400","0","0","0","0","0","20400","0.9","18360","2040","NA","1","13900","NA","NA","NA","NA",27,"680",694583,"11","City Large","City",10000,10000,"bandwidth target met","over50",TRUE,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",2,2,2,1,2
"37",1772,"MA0035",29,"west roxbury branch library","library","No","public library","Active","1961 Centre St","West Roxbury","MA",2132,"NA","Suffolk","42.283551","-71.157367","Congressional District 8","Urban","NA","NA","NA","NA",149096,"Mbln Consortium","consortium","700 Boylston St.","Boston","MA",2116,"Congressional District 7",2022,221037720,2299056212,2299056212.001,"In-Window","Committed","Funded","FCDL Issued","City of Boston - Dept of Innovation & Technology",143035737,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps","1700","0","1700","1","1700","12","20400","0","0","0","0","0","20400","0.9","18360","2040","755.56","1","24200","NA","NA","NA","NA",27,"680",694583,"11","City Large","City",10000,10000,"bandwidth target met","over50",TRUE,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",2,2,2,1,2
"38",1772,"MA0035",29,"west roxbury branch library","library","No","public library","Active","1961 Centre St","West Roxbury","MA",2132,"NA","Suffolk","42.283551","-71.157367","Congressional District 8","Urban","NA","NA","NA","NA",149096,"Mbln Consortium","consortium","700 Boylston St.","Boston","MA",2116,"Congressional District 7",2022,221037720,2299056212,2299056212.002,"In-Window","Committed","Funded","FCDL Issued","City of Boston - Dept of Innovation & Technology",143035737,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps","1700","0","1700","1","1700","12","20400","0","0","0","0","0","20400","0.9","18360","2040","NA","1","24200","NA","NA","NA","NA",27,"680",694583,"11","City Large","City",10000,10000,"bandwidth target met","over50",TRUE,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",2,2,2,1,2
"39",1787,"MA0035",8,"faneuil branch library","library","No","public library","Active","419 Faneuil St","Brighton","MA",2135,"1629","Suffolk","42.35136","-71.167877","Congressional District 7","Urban","NA","NA","NA","NA",149096,"Mbln Consortium","consortium","700 Boylston St.","Boston","MA",2116,"Congressional District 7",2022,221037720,2299056212,2299056212.001,"In-Window","Committed","Funded","FCDL Issued","City of Boston - Dept of Innovation & Technology",143035737,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps","1700","0","1700","1","1700","12","20400","0","0","0","0","0","20400","0.9","18360","2040","755.56","1","7600","NA","NA","NA","NA",27,"680",694583,"11","City Large","City",10000,10000,"bandwidth target met","over50",TRUE,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",2,2,2,1,2
"40",1787,"MA0035",8,"faneuil branch library","library","No","public library","Active","419 Faneuil St","Brighton","MA",2135,"1629","Suffolk","42.35136","-71.167877","Congressional District 7","Urban","NA","NA","NA","NA",149096,"Mbln Consortium","consortium","700 Boylston St.","Boston","MA",2116,"Congressional District 7",2022,221037720,2299056212,2299056212.002,"In-Window","Committed","Funded","FCDL Issued","City of Boston - Dept of Innovation & Technology",143035737,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps","1700","0","1700","1","1700","12","20400","0","0","0","0","0","20400","0.9","18360","2040","NA","1","7600","NA","NA","NA","NA",27,"680",694583,"11","City Large","City",10000,10000,"bandwidth target met","over50",TRUE,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",2,2,2,1,2
"41",1794,"MA0035",7,"brighton branch library","library","No","public library","Active","40 Academy Hill Rd","Boston","MA",2135,"3316","Suffolk","42.347555","-71.152809","Congressional District 7","Urban","NA","NA","NA","NA",149096,"Mbln Consortium","consortium","700 Boylston St.","Boston","MA",2116,"Congressional District 7",2022,221037720,2299056212,2299056212.001,"In-Window","Committed","Funded","FCDL Issued","City of Boston - Dept of Innovation & Technology",143035737,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps","1700","0","1700","1","1700","12","20400","0","0","0","0","0","20400","0.9","18360","2040","755.56","1","22400","NA","NA","NA","NA",27,"680",694583,"11","City Large","City",10000,10000,"bandwidth target met","over50",TRUE,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",2,2,2,1,2
"42",1794,"MA0035",7,"brighton branch library","library","No","public library","Active","40 Academy Hill Rd","Boston","MA",2135,"3316","Suffolk","42.347555","-71.152809","Congressional District 7","Urban","NA","NA","NA","NA",149096,"Mbln Consortium","consortium","700 Boylston St.","Boston","MA",2116,"Congressional District 7",2022,221037720,2299056212,2299056212.002,"In-Window","Committed","Funded","FCDL Issued","City of Boston - Dept of Innovation & Technology",143035737,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps","1700","0","1700","1","1700","12","20400","0","0","0","0","0","20400","0.9","18360","2040","NA","1","22400","NA","NA","NA","NA",27,"680",694583,"11","City Large","City",10000,10000,"bandwidth target met","over50",TRUE,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",2,2,2,1,2
"43",1804,"MA0035",18,"hyde park branch library","library","No","public library","Active","35 Harvard Ave","Hyde Park","MA",2136,"2831","Suffolk","42.257108","-71.122087","Congressional District 7","Urban","NA","NA","NA","NA",149096,"Mbln Consortium","consortium","700 Boylston St.","Boston","MA",2116,"Congressional District 7",2022,221037720,2299056212,2299056212.001,"In-Window","Committed","Funded","FCDL Issued","City of Boston - Dept of Innovation & Technology",143035737,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps","1700","0","1700","1","1700","12","20400","0","0","0","0","0","20400","0.9","18360","2040","755.56","1","23000","NA","NA","NA","NA",27,"680",694583,"11","City Large","City",10000,10000,"bandwidth target met","over50",TRUE,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",2,2,2,1,2
"44",1804,"MA0035",18,"hyde park branch library","library","No","public library","Active","35 Harvard Ave","Hyde Park","MA",2136,"2831","Suffolk","42.257108","-71.122087","Congressional District 7","Urban","NA","NA","NA","NA",149096,"Mbln Consortium","consortium","700 Boylston St.","Boston","MA",2116,"Congressional District 7",2022,221037720,2299056212,2299056212.002,"In-Window","Committed","Funded","FCDL Issued","City of Boston - Dept of Innovation & Technology",143035737,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",10,"Gbps",10,"Gbps","1700","0","1700","1","1700","12","20400","0","0","0","0","0","20400","0.9","18360","2040","NA","1","23000","NA","NA","NA","NA",27,"680",694583,"11","City Large","City",10000,10000,"bandwidth target met","over50",TRUE,"Internet access service with no circuit (data circuit to ISP state/regional network is billed separately)","Current","Yes","No",2,2,2,1,2
"45",6540,"NJ0256",3,"allwood branch library","library","No","public library","Active","44 Lyall Rd","Clifton","NJ",7012,"1618","Passaic","40.8471582","-74.1615711","Congressional District 9","Urban","NA","NA","NA","NA",151702,"Pals Plus","consortium","292 Piaget Avenue","Clifton","NJ",7011,"Congressional District 9",2022,221038902,2299058109,2299058109.001,"In-Window","Committed","Funded","FCDL Issued","NetWolves Corporation",143029798,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",150,"Mbps",150,"Mbps","167","0","167","1","167","12","2004","0","0","0","0","0","2004","0.8","1603.2","400.8","2004","NA","10000","NA","NA","NA","NA",1,"1603.2",84136,"21","Suburban Large","Suburban",150,150,"bandwidth target not met","over50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","No","No",2,2,2,1,2
"46",6540,"NJ0256",3,"allwood branch library","library","No","public library","Active","44 Lyall Rd","Clifton","NJ",7012,"1618","Passaic","40.8471582","-74.1615711","Congressional District 9","Urban","NA","NA","NA","NA",151702,"Pals Plus","consortium","292 Piaget Avenue","Clifton","NJ",7011,"Congressional District 9",2022,221038902,2299058109,2299058109.002,"In-Window","Committed","Funded","FCDL Issued","NetWolves Corporation",143029798,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",150,"Mbps",150,"Mbps","30","0","30","1","30","12","360","0","0","0","0","0","360","0.8","288","72","360","NA","10000","NA","NA","NA","NA",1,"288",84136,"21","Suburban Large","Suburban",150,150,"bandwidth target not met","over50",FALSE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","No","No",2,2,2,1,2
"47",11131,"NY0761",4,"crestwood branch library","library","No","public library","Active","16 Thompson St","Yonkers","NY",10707,"2227","Westchester","40.961786","-73.823303","Congressional District 16","Urban","NA","NA","NA","NA",123702,"Yonkers Public Library","library system","One Larkin Plaza","Yonkers","NY",10701,"Congressional District 16",2022,221002174,2299043804,2299043804.001,"In-Window","Committed","Funded","FCDL Issued","Cablevision Lightpath",143000072,"Category1","Data Transmission and/or Internet Access","Fiber","Ethernet",1,"Gbps",1,"Gbps","1275","0","1275","1","1275","12","15300","0","0","0","0","0","15300","0.9","13770","1530","5100","1","2900","NA","NA","NA","NA",3,"4590",195976,"21","Suburban Large","Suburban",1000,1000,"bandwidth target met","over50",TRUE,"Internet access service that includes a connection from any applicant site directly to the Internet Service Provider","Current","Yes","No",2,2,2,1,2
